QueryId,SessionId,Username,QueryTime,Query,AnswerSource
AC9016DC-0582-4DD4-9F15-C701B68E5428,B6B9C417-EC87-47D1-B2F0-07CC62528A19,ayojha,2016-12-12T21:46:04.487,what is cat,DB
C41A07BE-8FB4-4FA8-A927-8D8425347688,60B862AB-03F1-49BF-9BCA-720CFEA277F5,ayojha,2016-08-20T09:07:55.487,what is dog,DB
C08C20AE-F73D-4A59-BDC2-71EAC0AA2C3F,55E1E72B-6DD0-466E-BCA0-299F97AA1684,ayojha,2016-06-21T23:16:05.487,canj dog eat egg,DB
FBD07EAB-A587-4289-B2BB-693D66466F0B,1FCB3D4B-58E9-4BD7-B7FE-F7B53E3286EE,ayojha,2017-02-16T18:59:45.487,can I eat egg,DB
A64211D2-DC11-475A-816D-5EA396C11D61,DBF59E82-EDBF-4522-834D-019787C62519,ayojha,2017-08-03T00:19:25.487,what is catfish,OOS
B2FA0B55-DB19-4AC1-978F-F298BCD4769C,2F0680A4-4BFA-4C96-BAE9-AF5D92344BFA,ayojha,2016-03-01T20:42:43.487,what is catfish,OOS
D0B4D9C2-FC93-4832-AED0-780268C2547B,6FF00DA1-2209-45ED-A19F-4B411F9B4599,ayojha,2017-03-14T19:21:21.487,what is catfish,IS
CBDBC779-3BA7-46D0-9C47-9A97886D7CDA,0A851C8A-7BC9-4EAD-9814-3C6E0B2CA08F,ayojha,2016-03-30T05:42:00.487,do dogs loves csta,DB
20CB4EF4-A3E0-4A75-8021-1EAF56097801,5EDC160B-2799-4273-9E29-3ED2D071CA8E,ayojha,2017-01-27T15:28:47.487,dogs being carnivorous animal,OOS
6573BEF7-96B1-4399-B5AF-5B9E74671778,0A08B563-DF0F-44D6-A2DA-3D0662A5FB27,ayojha,2016-07-22T19:47:16.487,is it possible dog love cat,DB
4BC782BF-1864-4CDF-92D4-91F4F121BE92,EF7739F1-9300-4965-B29B-566D4A7EFE3F,ayojha,2016-09-10T03:10:04.487,Do cats come out of eggs?,DB
09948DE1-B5C5-44D9-9240-025E36E5F20C,8D24FE78-052A-4C14-86B7-39B92A6DC06B,ayojha,2017-01-05T04:47:16.487,dogs being carnivorous animal,IS
52F87452-31C2-43AA-B770-96B7F1F65AAB,441FE7FB-1FA7-4A49-8B1C-E6F208CE96B1,ayojha,2016-07-31T02:42:43.487,what is cat and dogs being carnivorous animal,DB
2D46F37D-9D84-448E-8E06-D7E23C5EB6B3,23768CB5-871E-4694-BA8A-DA27C0E2586D,ayojha,2016-05-24T22:59:31.487,what is cat  dog,DB
736EB521-DE80-469F-B310-27DB4AFFDD0D,75D0B2CA-EB56-47A7-9F92-A12C92E49BE1,ayojha,2016-05-30T11:07:26.487,dog eat green,DB
AEAFF260-9F03-412D-A67F-1E03A44A31CD,BBE4D472-81D0-45BC-9354-B9BB8EDDB07B,ayojha,2017-08-09T13:08:23.487,dogs being carnivorous animal,IS
E94F7869-4EE3-471C-B8CF-D42D18FB72AA,4625F4E1-07DC-496E-AD00-7EFB8FD8EE62,ayojha,2017-07-08T07:13:25.487,what is cat and dogs being carnivorous animal,DB
C3DB3F10-AD4D-4D92-81F7-8C3AC54A95BA,E4D8E7FE-691A-444E-B954-223B4D2BC17C,ayojha,2017-02-23T23:47:02.487,what is cat  dog,DB
9F5D408E-7882-4E66-B3E4-779230156233,8C044FC1-970E-465F-B1E9-3B7B2C259F25,ayojha,2016-01-01T21:46:48.487,dog eat green,DB
9A75D0F9-6211-44C6-9AA7-BACB06ED4E01,0A292AA5-0676-4315-A905-4CD00985DEED,ayojha,2017-04-15T09:17:59.487,what is cat,DB
C8BC2A40-B884-4CC3-B447-6AF5C0C77BF5,6E03DE26-4816-405A-936F-453DDD4C92E7,ayojha,2017-01-30T17:31:55.487,what is dog,DB
524D4F4C-B99F-45C2-8AC9-E323117196E6,2B47E661-1953-4184-965D-695814C9E5A7,ayojha,2016-04-19T00:30:14.487,canj dog eat egg,DB
81FB067C-70BC-4F11-A684-2EC55ECFB71E,BCE6A57F-179D-4463-8D26-6AC59C5184EE,ayojha,2016-02-04T18:54:00.487,can I eat egg,DB
1DFACBE0-13BB-41AE-9680-74DE62783D0F,C1699B72-A196-4322-A02D-EF7BB5252122,ayojha,2016-04-29T16:03:21.487,what is catfish,OOS
9AA9A728-6EEB-4E42-B4CC-57671AB486A5,70674890-1EB5-4751-B44D-755C1E97324B,ayojha,2017-05-04T22:17:45.487,what is catfish,OOS
4D87B6AE-8FEE-47E6-8911-A161ECCED3DB,CFA0C8E3-3E5F-44EF-8BE6-66317E0F6F31,ayojha,2016-03-12T23:52:48.487,what is catfish,IS
CDFB77DF-3D45-43B5-A6B5-4EDE19DA645F,13E38006-C7D3-43EE-8826-744E681F1786,ayojha,2017-08-20T03:14:23.487,do dogs loves csta,DB
2FFF5344-AAD1-4A62-B5ED-A86CD05606FB,FB567EF9-1D00-47A0-A5BF-15BD51BC3D48,ayojha,2016-11-15T09:06:28.487,dogs being carnivorous animal,OOS
112DE90D-EAAB-4F06-817C-6990D478E30E,5C0D0500-F862-419E-81D2-F28BFBD974BF,ayojha,2016-05-07T14:16:05.487,is it possible dog love cat,DB
B437A00B-43EB-4B55-B3DD-BED3FDEBEB87,FF7A7A27-3CA8-4C8F-96A3-A51E0F6B663E,ayojha,2017-05-20T23:04:33.487,Do cats come out of eggs?,DB
93C0A1B7-46F9-40F6-9296-3BEC27D82B66,15B3D8A1-ED35-4E6E-9A04-E5C6785D3558,ayojha,2016-03-10T02:11:02.487,dogs being carnivorous animal,IS
63913FD4-B9E3-49E2-954A-A74CBE9D31D8,297CF05D-BAD2-43D2-9741-90DBB213B861,ayojha,2017-01-17T15:53:59.487,what is cat and dogs being carnivorous animal,DB
29F12F29-C1E1-4FB5-B997-7854F57FB274,E023FADA-7AAE-49A5-9D7B-32CC1258BA32,ayojha,2017-07-22T22:36:28.487,what is cat  dog,DB
AF0A6ACE-8AA1-42C6-818D-F2F091234E87,1496F8EA-5C89-49F2-9079-D0F2BCE22B1E,ayojha,2017-01-08T02:29:02.487,dog eat green,DB
EB2C4E6C-0B6C-4C64-A1D6-308F7A170666,88CE8831-089C-42C3-BE61-8A6FD9346BAE,ayojha,2016-06-20T18:13:41.487,dogs being carnivorous animal,IS
1C0E5A83-6479-4438-8B54-6E2AFCC0174F,48036CAC-F7DC-46E1-B1BF-4324B7F057BA,ayojha,2016-07-28T16:37:55.487,what is cat and dogs being carnivorous animal,DB
52259FF7-A900-4202-A568-37A4B0C27247,57784BE7-1D9D-4676-B39F-AD9062036F38,ayojha,2017-08-04T21:20:09.487,what is cat  dog,DB
431A1C60-06F3-478E-8951-A839EBC28917,4DC3F5C5-A034-4DA1-8B72-26D84B015613,ayojha,2016-02-26T23:47:02.487,dog eat green,DB
F4F1D2AC-3B80-4246-BAA0-D6874794E7F2,6ED5406B-1DA0-4E34-B078-E946C34D3E0C,ayojha,2016-08-25T06:44:38.487,what is cat,DB
3F095958-82AD-4099-BD21-AB146E805347,0C2708CB-375C-4A74-B72C-20FEB124FA7A,ayojha,2016-04-23T00:20:09.487,what is dog,DB
20B5F0E1-8BEE-4C55-A081-C97B19C01260,DC991FE5-C3BB-4ABA-9939-2A676F1C7652,ayojha,2016-08-24T08:57:50.487,canj dog eat egg,DB
733147E5-3A15-4C00-8C2A-4C7DBA2C9FA8,73B33E86-DE70-4018-9255-7E2E19A52954,ayojha,2017-06-21T18:49:40.487,can I eat egg,DB
8A6EF0CC-5A18-442B-A43F-D7211219FB04,0A47880D-8ED4-4C6E-850B-E10617F58A69,ayojha,2017-03-20T08:56:23.487,what is catfish,OOS
A90A4A0B-0610-45FC-97FC-9C5F551E7E39,D2241758-70E7-4B90-9B21-904160502803,ayojha,2016-10-23T19:30:43.487,what is catfish,OOS
BE27A50D-DDB8-4040-B3BA-D2468D9A9AB7,E449EA49-13E8-4664-8B92-B9B95D5B6A8E,ayojha,2016-04-06T23:33:21.487,what is cat,DB
1AF91B6C-A015-4D3A-AA79-5C1A01676432,9B1228FD-AFCE-4799-8787-F4C1CCF7A305,ayojha,2016-02-23T07:12:43.487,what is dog,DB
EC4AB091-932C-45F5-AB15-E9C5163E5EF2,7E8DEC2C-0DC3-4E41-877A-FC6C0A47A5F1,ayojha,2017-06-27T22:55:54.487,canj dog eat egg,DB
978AD1BB-87F6-46FA-95B5-FCAA05E9D88D,8C11553C-7AAF-4B1A-9316-027073018B6A,ayojha,2016-03-28T23:12:29.487,can I eat egg,DB
7A543784-2DDB-41EC-875B-7CDA8587AB01,7870E6F2-2FF2-4E6D-AB2F-DFDDD1529B50,ayojha,2017-05-20T01:17:45.487,what is catfish,OOS
9E3F4934-C900-4E82-9E00-91678A3B2AA3,87375B22-A621-46D1-8716-4AEC54EC878C,ayojha,2016-01-11T17:00:14.487,what is catfish,OOS
564E47AA-F4AF-4938-A49F-94D103B7E681,CF3DA419-CE35-416C-B0D0-477429D399AA,ayojha,2016-06-16T00:58:19.487,what is catfish,IS
E4A6EE11-4B43-42F1-ABC3-5AC91B5CD1F6,6A2D3C2B-4A35-4D1B-9339-5A2989AF0CFE,ayojha,2016-01-23T23:45:36.487,do dogs loves csta,DB
9797BA83-745C-4D78-9EEA-2925C18F4C84,FD0B1681-C7DD-4F5B-A2C7-9A57731062A0,ayojha,2016-03-19T14:08:53.487,what is catfish,IS
FE8A0725-69E2-40F0-89AB-206087EDCA7B,2EA56C88-07FA-4788-A8EB-E0C7AA8B101C,ayojha,2017-02-09T22:55:11.487,do dogs loves csta,DB
9AFC0CCE-DB0E-4F4B-BB6E-6727ACAF59F0,3ECF8BAB-2058-4DA9-9EF5-7A7B977136DA,ayojha,2017-07-25T01:25:40.487,dogs being carnivorous animal,OOS
BBA6E918-BC61-4527-8AF7-3EE3CCFA3F9C,05767F2E-FA77-449E-A14C-B9A88D952AFD,ayojha,2017-04-20T01:06:14.487,is it possible dog love cat,DB
BA1052F9-6430-41A9-B143-54FD2C8A849D,10054F83-96D7-42F5-B9C8-5B935E866C8C,ayojha,2016-10-04T13:46:33.487,Do cats come out of eggs?,DB
CBE260DD-0B0C-4FE2-89CE-45BE9A0E71AE,E2AA9A4E-4A90-41F0-A05B-60F475437703,ayojha,2017-07-14T04:04:04.487,what is cat,DB
CE22331D-CE33-4C1A-A7D4-2E6AFCEC6E72,06048B75-A0EB-4E7A-8FEB-51CCA3B4A5A1,ayojha,2017-05-13T08:07:26.487,what is dog,DB
161ED901-E6F9-43D5-8136-551B4F1587FD,C9EC2B78-F2C0-4557-B13A-1D78E2F84287,ayojha,2016-04-13T06:33:50.487,canj dog eat egg,DB
A2F85269-8EB2-45EE-A76A-358C8AB3F75D,5874F941-DDF0-4822-B724-B56400E59030,ayojha,2017-06-11T22:09:06.487,can I eat egg,DB
58347400-A021-4894-952D-24F509779AC7,9C362A9A-5782-4A52-B63D-257CCF377A92,ayojha,2016-07-19T13:22:48.487,what is catfish,OOS
23CA7604-3CC6-4A8A-BC18-FC2C011698D5,E3F1C55C-BD09-4254-B71A-E8E32C649170,ayojha,2016-10-29T09:05:45.487,what is catfish,OOS
5824FB28-FC35-4F5F-8808-282FD4BC5192,A5AE83D0-4364-4587-A993-215D29538B7D,ayojha,2017-06-19T05:50:38.487,what is catfish,IS
75EB552A-D36D-40A4-9A04-CC4FECF13888,72A991A5-9E87-4F5D-A7D6-30D3D9A230F8,ayojha,2016-01-03T04:16:19.487,do dogs loves csta,DB
22ACB054-28DA-4AFD-887A-7394C2EC385D,C58B8953-F3E7-4C96-B89C-D8341AAF2B91,ayojha,2016-01-26T04:01:55.487,dogs being carnivorous animal,OOS
407DDDB9-3C36-4A51-AB0C-490CB53EE8E7,E1C9EFA6-1654-4A05-A477-D3C83FF0CFE5,ayojha,2016-11-06T13:06:57.487,is it possible dog love cat,DB
5D31CA9E-F39A-4B43-9090-6F098D1FF6B3,31231A5E-CE49-46C7-BB8E-01A727057D36,ayojha,2016-04-04T00:24:29.487,Do cats come out of eggs?,DB
F2274B7F-FC04-422F-B436-6305622608AA,AECE9D81-DB34-4FBA-A1F9-FC3DDC750EBF,ayojha,2016-03-03T09:00:43.487,what is cat,DB
3D929FAF-3350-4BE9-AD63-1A46E8CC642C,10ADFE83-AD81-4095-91E3-FDAD6BE03EB1,ayojha,2016-11-15T20:43:26.487,what is dog,DB
25B2C884-D8B9-4F28-A4E1-B51AD61E9D98,32001DF3-4269-4363-AB9D-9DD096D2C7E6,ayojha,2016-07-01T18:29:31.487,canj dog eat egg,DB
240E9D94-DE43-40DE-A0C4-06B63DC6E071,ACA039A2-626F-487F-985B-103F04471E43,ayojha,2017-01-24T09:04:19.487,can I eat egg,DB
67C219B2-5200-4D17-A547-80D2B30BFD6B,06B2680B-5D11-4154-977F-A1AF51747CF0,ayojha,2017-01-11T14:41:59.487,what is catfish,OOS
EEA54671-D694-4FC1-9916-5E033BD5BCEA,601FB6CF-21E9-4EA9-AFE1-EA20CD71637F,ayojha,2016-11-12T05:36:14.487,what is catfish,OOS
A3E01401-6F63-4681-BDD0-BB6595B73843,B32D31A3-F009-4BC1-B751-C25E2AF0E4A1,ayojha,2016-01-15T02:18:58.487,what is catfish,IS
8427BEE2-8DEC-42C7-B6FC-F1D936CA70BE,9805095B-CB37-4A4A-BF9E-61E73BD2660E,ayojha,2016-12-10T21:51:07.487,do dogs loves csta,DB
FD643CBC-B9AE-416A-BB6B-0874D19A3ACE,E4C6E349-68F3-459B-A0C9-81F4430F4ABF,ayojha,2017-01-12T18:17:16.487,dogs being carnivorous animal,OOS
D2665B58-C0EB-4655-AF7A-D6E84B34A527,CBBD33AA-6A48-4C4F-B706-012442EE9C8D,ayojha,2017-03-11T18:45:21.487,is it possible dog love cat,DB
26B891B1-5857-4BFD-80AE-BA175B2C1D15,743CF53D-C524-424D-B644-287967D627E8,ayojha,2017-02-27T01:50:09.487,Do cats come out of eggs?,DB
0C792E8F-4BD3-41E2-A928-0720EFE384BC,EFB216C9-FA6E-44FD-95B4-2A53424501DB,ayojha,2017-07-26T15:10:47.487,dogs being carnivorous animal,OOS
5F4EF3DD-3154-4BB1-8B0B-C420BC3F8479,602030E3-A8F6-4A99-9475-D81BC2D39AE0,ayojha,2016-12-17T22:17:02.487,is it possible dog love cat,DB
A9DC114B-ED0A-4579-8087-8F4B4437CDB2,0B5B36BF-8F28-4F03-AC39-8022326DBBE5,ayojha,2016-05-13T18:22:19.487,Do cats come out of eggs?,DB
1DF80313-D1DF-4E57-B7AE-C1CA8EDB508C,9DEEFE7C-9948-4D1A-92BC-B1E9EB45E372,ritsharma,2017-07-01T21:18:42.487,dogs being carnivorous animal,IS
66E50944-9092-475A-B838-AE92A2EB7DC9,FAD687C1-90D5-416A-AE03-99A3A863E571,ritsharma,2016-07-30T02:01:40.487,what is cat and dogs being carnivorous animal,DB
55C08A02-7FE4-4433-A0BF-391C3CFF322C,77B03C48-1231-47BC-A2F0-7C17CDE08BFD,ritsharma,2016-03-20T11:55:41.487,what is cat  dog,DB
3836059D-2CA7-4D41-AC6C-132258DE5558,21D3F2B2-A5B9-4E98-832B-9F51DC53C9C8,ritsharma,2016-06-13T17:47:45.487,dog eat green,DB
80892D2D-1C27-4091-884A-CD0898DE03C2,694E9C39-0ACA-46A0-BCBE-62AB7055196C,ritsharma,2017-07-16T08:20:23.487,dogs being carnivorous animal,IS
D89F7093-50D1-4FAC-B29F-C4FDA4A35516,BA59C931-F259-441E-92E1-814CBC2E5B05,ritsharma,2016-02-09T23:46:19.487,what is cat and dogs being carnivorous animal,DB
03C61D18-4E51-4EBD-982B-32E01FEEDC07,820C2A41-CD9A-4CE1-BB66-0D6CC02FA3CF,ritsharma,2017-06-25T04:08:23.487,what is cat  dog,DB
E7EED1C1-8E75-4CB3-A537-DE9E47952114,DD94AB37-59D6-4912-AB51-73487DB41836,ritsharma,2016-08-09T04:30:43.487,dog eat green,DB
083AFEFE-8FE8-4C19-AC6D-97ACCB97F4CA,E8522247-9F24-4E55-81BA-A2707F53F4AB,ritsharma,2016-01-06T15:02:10.487,what is cat,DB
F6B67EF2-854A-4AD3-B805-CC9F0A8B91A1,1A24F7EA-E140-431C-B2F4-AED7EF9369C4,ritsharma,2016-03-27T13:48:43.487,what is dog,DB
FC349636-454F-42D4-AAEF-6C318D513461,7A232B06-FD61-4619-A2B1-AC9DDFAD10FD,ritsharma,2016-06-30T19:15:36.487,canj dog eat egg,DB
7752DD36-BF5A-4CF6-859F-271E19DFF077,79A3C571-CE5B-4BE9-BD92-7FE1CE90648C,ritsharma,2017-03-03T04:34:18.487,can I eat egg,DB
459D913D-9FF2-40C3-9815-B61ADC2E6C47,A3081CFE-D013-491E-8F93-171A075FADF6,ritsharma,2016-07-21T03:07:55.487,what is catfish,OOS
A4945273-B7BF-4E5C-A894-0AEE3C16C00E,719D15AD-7AB7-49DA-AE15-8147B1D13589,ritsharma,2016-11-14T15:41:02.487,what is catfish,OOS
936054EA-FB48-46C3-836A-4FB76C4F057E,D4C71AED-AE0D-4323-A8BC-2976730DC22C,ritsharma,2017-03-18T04:40:04.487,what is catfish,IS
19CE08F6-4F1F-4EE8-B0D5-DB277786E8D3,4A8A3685-C10C-46B9-A1CF-0A2E8A392C15,ritsharma,2017-03-13T21:34:33.487,do dogs loves csta,DB
34EE5AE6-F43A-4C59-906A-FB2DE70B3736,806772F6-A5A3-46A3-AE4D-D38C944F8768,ritsharma,2016-04-07T11:10:19.487,dogs being carnivorous animal,OOS
64D4F7AB-DAD4-4B93-9C29-3BF7984490DB,691CCD81-2843-481A-9146-F40568ACBA2E,ritsharma,2016-05-11T06:50:24.487,is it possible dog love cat,DB
281C8F4D-18FD-4528-B10D-2BF16BBF6977,A487A22A-EB2C-4EC6-88C0-4CB0B959FEF1,ritsharma,2017-04-27T11:41:59.487,Do cats come out of eggs?,DB
3D65B68B-4563-402B-A4A4-2B6D8E4F2790,39F478CA-4086-4F88-9508-642D9F8EE8F4,ritsharma,2016-04-24T21:20:53.487,dogs being carnivorous animal,IS
B6355E3E-FF31-4AD7-A190-C22D79DA9D81,233C239C-811C-42FD-81AF-F613E56D0514,ritsharma,2016-05-23T20:51:21.487,what is cat and dogs being carnivorous animal,DB
E7FB107D-0A15-4B23-A1A4-82199964A175,94710556-5763-45C7-B683-2FE2ABA72200,ritsharma,2016-05-04T15:07:12.487,what is cat  dog,DB
DDB90F0D-244C-4F20-9EBA-2A4C1FB5E95C,170E86C1-19E8-492C-928A-00164E94A9D6,ritsharma,2016-11-15T14:54:57.487,dog eat green,DB
EE361088-A6FA-4E90-B982-7DED4681AA62,9E6124F3-49BE-4783-8BE0-0865BF39FE4A,ritsharma,2017-03-12T12:10:47.487,dogs being carnivorous animal,IS
65D196EB-BE89-4BD5-85D0-212646DC5CB3,DBB891BB-6662-41EF-893C-6AD024067CC1,ritsharma,2016-06-17T21:59:02.487,what is cat and dogs being carnivorous animal,DB
5AACAE26-D8C2-4746-9305-8DC8A2A81295,951E640C-A04A-463F-AE25-08F1EA706BF9,ritsharma,2016-03-21T19:52:19.487,what is cat  dog,DB
5FDBB31E-97B4-48C8-BFE7-CC69DC84E70B,E1C2027C-22C4-42B6-8301-E369C48ECE6D,ritsharma,2017-03-12T10:43:40.487,dog eat green,DB
7D82DBF7-9C89-4F79-9A2A-02E12749EE0E,C703EBF9-A995-4137-A7B5-4D315CA47F85,ritsharma,2017-08-02T05:26:52.487,what is cat,DB
94A37B60-CD9E-4C0B-99E7-93BFB33D6C5A,B3D4CFF0-F29D-4475-9C39-E39D89371321,ritsharma,2017-06-08T05:34:47.487,what is dog,DB
137A0F9F-2205-482F-A74E-D4849370987F,CDA8CB16-319D-4354-A898-68FB5E6C5DDF,ritsharma,2017-07-08T23:11:45.487,canj dog eat egg,DB
5F485EFE-F9FF-411E-97DE-94E9512CCC96,D02EE14F-4C45-409C-987A-583540ED523B,ritsharma,2017-07-19T03:07:54.487,can I eat egg,DB
EDC70E49-7A0F-40E1-9E7A-8DA385BE01B2,10B997A5-878C-43CC-B240-5B2E0280D542,ritsharma,2016-12-11T21:05:02.487,what is catfish,OOS
E549D794-0FCF-46F1-A168-9A084B69E723,03C8FEBB-6422-4CB1-8D1A-58A7094FCACA,ritsharma,2017-02-22T07:07:40.487,what is catfish,OOS
0C4F0296-2444-475C-8635-672F96551A5B,32B6A463-E252-402E-9CEC-F24CDBD9DF0A,ritsharma,2016-01-21T04:58:05.487,what is catfish,IS
596F6A9B-3FF0-4D05-81EF-83EA9571CFE2,4FA4E96D-42C5-43F3-B06A-89982092245F,ritsharma,2017-02-09T20:00:57.487,do dogs loves csta,DB
560E0D26-D79E-46AB-ACF6-B925C45666E5,BAD846EB-4DF5-4737-ACF9-9BA01FA95E7A,ritsharma,2016-08-15T02:48:28.487,dogs being carnivorous animal,OOS
11894B79-C4D1-43DD-8B15-5EED0CF8D304,1A8E4A4E-0D2A-4B49-8E72-7B8CC294334D,ritsharma,2017-07-28T22:21:21.487,is it possible dog love cat,DB
28E45789-C06A-4C9E-9381-0165433460D0,9D672B79-F1F0-4A2B-B4C6-98A00010A8C3,ritsharma,2016-05-29T01:43:41.487,Do cats come out of eggs?,DB
683A7A99-2660-4DFE-B501-DBB84EDE4C13,1690C16D-2928-4024-8258-DDADCEB26072,ritsharma,2016-08-24T22:01:55.487,what is cat,DB
6054E418-E7EE-4E43-872C-6B78034F82D6,38548864-2B8D-413B-B183-D83E280DB12E,ritsharma,2016-03-12T13:42:57.487,what is dog,DB
BC310B4F-920A-46C5-A532-C5B1E33CEC8C,B0A5B9EB-ED46-4F5C-9BA1-611D288BBEB3,ritsharma,2017-06-08T20:05:59.487,canj dog eat egg,DB
B398EDB3-5A5E-4F41-A61C-39162DA18514,671F6B6C-A9DF-4174-B84C-422D9D8FBBD7,ritsharma,2017-06-25T07:02:38.487,can I eat egg,DB
5096796B-312A-4E3D-BA0F-F06AC8DDF7A6,D9D4999D-EB6E-444A-8710-79A5E8086C7F,ritsharma,2016-01-30T09:40:19.487,what is catfish,OOS
8AC11E2A-A60C-418C-9CFA-6EAFCA8FBFD2,1B16A7FD-6A19-4ACC-A9A6-5119E4BCEC5D,ritsharma,2016-03-13T10:02:38.487,what is catfish,OOS
F0D277C4-5459-460B-BD90-B22C9D1936CD,42CC0296-B58C-4D21-B743-4632F9604FFC,ritsharma,2016-07-08T20:22:33.487,what is catfish,IS
9EED75E6-911D-4F10-85C3-FFD4BCD00704,F04C19AC-BB80-42AE-8D28-A216491F8E6A,ritsharma,2016-02-05T03:36:43.487,do dogs loves csta,DB
CBC4A72C-760D-4A2B-A8A0-E3D8FC49271C,F451A084-A07F-48D0-9DFB-61CBA8B1D080,ritsharma,2017-08-16T22:17:01.487,dogs being carnivorous animal,OOS
6FD127A2-6051-4BD9-B8C7-73498B7779D2,6AA7E856-12A5-42B4-B236-5EAA4DF77C9D,ritsharma,2017-01-28T16:09:50.487,is it possible dog love cat,DB
AD375BEE-D926-43D5-9A3F-6A50EF1AE09C,2194CB67-5F3C-425E-966C-BD59F42A016B,ritsharma,2016-08-12T16:43:40.487,Do cats come out of eggs?,DB
C63D4561-8BAF-4428-ACA8-EBED7F09844F,F8C403EC-9252-4099-9B0D-8A1075C439D6,ritsharma,2016-12-20T11:16:04.487,dogs being carnivorous animal,IS
34093736-8BDC-49F3-91FC-4EFEA018DF95,AA1781A4-E0C5-41DB-93A4-20DD188A734D,ritsharma,2017-05-23T07:42:14.487,what is cat and dogs being carnivorous animal,DB
CAEA7BB2-365C-4CC8-A9EB-5FA6D7A10757,6E3CAF31-9126-4757-B4DC-7FF6368D7B4A,ritsharma,2016-11-23T11:40:33.487,what is cat  dog,DB
F4785C27-0577-426F-886D-CAE6D9724C2E,9B0919E5-2DF7-4F1B-9D4B-08E706AE8691,ritsharma,2016-06-17T20:31:55.487,dog eat green,DB
6F4843BC-861A-412C-8A77-63A62156FE07,39C6FD45-ABD3-4156-A887-124B7A863869,ritsharma,2016-09-18T12:59:45.487,dogs being carnivorous animal,IS
0834C6A3-A239-4A6C-9EB8-AE55EAB05044,556EBEBB-D12E-4CD4-97AF-EEE62B5E38D5,ritsharma,2017-01-31T06:35:59.487,what is cat and dogs being carnivorous animal,DB
8AA79491-15C0-4443-B8BF-0740E7384346,7180A6CB-F1D1-44A9-AB54-0EB687C7EBF7,ritsharma,2016-03-03T00:18:00.487,what is cat  dog,DB
6CB5A3BA-E214-4FED-8247-F73736D090A9,5C975F1E-D083-4E3D-A13E-5D50D6973713,ritsharma,2016-08-25T14:00:14.487,dog eat green,DB
6482DB48-30BA-4D2C-A353-19EE7EAB67CB,9ABA0F6D-943A-4927-98C6-08DF20BF757F,ritsharma,2016-10-26T15:45:21.487,what is cat,DB
0418E8B8-B31A-4B1B-A7B7-C3D6BBBC3626,A07F8526-C166-49D1-9696-5AE18480208F,ritsharma,2016-04-05T02:32:38.487,what is dog,DB
0626BED3-8D04-4B7C-943F-073E424C64D8,1317D178-830F-49AC-8F4D-50C2B62534F3,ritsharma,2016-11-17T19:11:16.487,canj dog eat egg,DB
989A8EC8-1AE7-48B0-86F1-648680E954AA,A3C250AC-1D0C-46CF-B03F-BB8B7D8BA1F1,ritsharma,2016-12-11T02:12:28.487,can I eat egg,DB
201A6FEF-EA63-441F-B61F-6AB816E8AE07,82B7088A-8CCE-4DFD-A408-4015F18649E6,ritsharma,2016-04-20T02:38:24.487,what is catfish,OOS
0B625AC5-099A-4408-A8EB-C7AF0D26A242,293BA966-3DCF-457A-8665-A41EBA87A01E,ritsharma,2017-06-26T00:28:04.487,what is catfish,OOS
50E38C90-D89A-420A-9696-198A1F265E56,A876E20D-ED8A-4EFB-A80D-4B6A85AE8EFE,ritsharma,2016-01-14T17:36:14.487,what is catfish,IS
5B94E771-869F-441A-986B-B0325E9D0227,10AC2B6E-790E-4D3C-9D7C-297027169504,ritsharma,2016-02-22T06:31:41.487,do dogs loves csta,DB
E946FAB7-F041-4100-AB8A-839038DF8517,4F535507-CA32-4C5F-B7E4-95B94CCBD894,ritsharma,2016-01-06T04:52:19.487,dogs being carnivorous animal,OOS
472344B0-2387-41A2-B054-575A66914F93,3B4D24CD-8677-40E0-A9F7-8278E44CAE6C,ritsharma,2017-04-24T18:21:35.487,is it possible dog love cat,DB
05B3B52E-B8DC-4939-A065-200F1EA3BBCF,2099E203-B014-4234-8D93-0E0591707059,ritsharma,2016-01-05T12:54:00.487,Do cats come out of eggs?,DB
B05267A4-EA8E-430E-A13A-0BE35FFDF72C,F8B66319-BBA8-47C9-BB5E-91F180B35DF5,ritsharma,2016-08-22T03:14:24.487,dogs being carnivorous animal,IS
E3805DCB-C6A7-42F3-A12B-7C7D9A2A77B1,BC39423D-E8D1-4C07-9B36-2F0000D603C3,ritsharma,2017-04-27T18:57:35.487,what is cat and dogs being carnivorous animal,DB
F18C60C5-5946-4AF7-9BDE-1B1E51D7D659,135F4EA2-C8DA-4EFD-9AF4-5A83157FB0C0,ritsharma,2016-04-21T00:25:12.487,what is cat  dog,DB
671A4B72-183D-41BD-8157-A69D0DDB1F15,DA7A9F9C-DA86-4EA6-8D52-828277CC422E,ritsharma,2017-03-31T16:27:50.487,dog eat green,DB
ED0910F2-7A09-4598-9A16-48C447D36E03,8593EA49-E577-4833-ABAE-ACE64C0CC3BA,ritsharma,2016-05-17T16:45:07.487,dogs being carnivorous animal,IS
0C0338EE-136F-4AD9-A0CB-40E2F08C3D78,0DC3E24A-6BA6-4B87-BF98-7B69CA5149F0,ritsharma,2016-09-28T00:57:36.487,what is cat and dogs being carnivorous animal,DB
265EA78F-0D97-4EBA-A89D-7670F580DC1A,2BEEF43F-8249-4C0A-A503-20D730FCA1A9,ritsharma,2017-05-05T01:11:59.487,what is cat  dog,DB
